backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
600M,chip_060_083_merged.tif,0.4,2,31153981,10,10,0.3906,0.006832,37.6426,0.9564,0.013661,34.2198,0.9148
600M,chip_060_083_merged.tif,0.4,3,1798030998,10,10,0.3906,0.005258,39.754,0.9637,0.009645,36.9098,0.934
600M,chip_060_083_merged.tif,0.4,4,1417424367,10,10,0.3906,0.007487,36.6143,0.9525,0.015391,33.0577,0.9047
600M,chip_060_083_merged.tif,0.6,0,953728773,11,14,0.6016,0.011288,34.2052,0.9175,0.015363,32.5195,0.8892
600M,chip_060_083_merged.tif,0.6,1,573122142,11,14,0.6016,0.01126,34.3019,0.916,0.015272,32.9514,0.8906
600M,chip_060_083_merged.tif,0.6,2,192515511,11,14,0.6016,0.013476,33.7189,0.9075,0.018416,32.2109,0.8826
600M,chip_060_083_merged.tif,0.6,3,1860053641,11,14,0.6016,0.012844,33.7192,0.9097,0.017154,32.2354,0.8859
600M,chip_060_083_merged.tif,0.6,4,1479447010,11,14,0.6016,0.010029,35.6491,0.9278,0.013329,34.2656,0.903
600M,chip_060_083_merged.tif,0.8,0,1813299375,13,16,0.8125,0.020592,30.2658,0.8332,0.022849,29.722,0.822
600M,chip_060_083_merged.tif,0.8,1,1432692744,13,16,0.8125,0.021155,29.9737,0.8298,0.02286,29.4583,0.822
600M,chip_060_083_merged.tif,0.8,2,1052086113,13,16,0.8125,0.020245,30.7543,0.8393,0.022342,30.2488,0.8245
600M,chip_060_083_merged.tif,0.8,3,572140595,13,15,0.7617,0.019834,30.631,0.8374,0.01975,31.1716,0.841
600M,chip_060_083_merged.tif,0.8,4,191533964,13,16,0.8125,0.021446,29.9541,0.8277,0.02259,29.9733,0.8205
600M,chip_226_328_merged.tif,0.2,0,1528943130,5,10,0.1953,0.002601,44.102,0.9887,0.00961,38.0727,0.9599
600M,chip_226_328_merged.tif,0.2,1,1148336499,5,10,0.1953,0.00274,43.6911,0.9864,0.010572,37.4665,0.9484
600M,chip_226_328_merged.tif,0.2,2,668390981,5,10,0.1953,0.002561,44.6002,0.9877,0.008683,39.4077,0.9633
600M,chip_226_328_merged.tif,0.2,3,287784350,5,10,0.1953,0.00236,44.8766,0.9876,0.009422,38.7288,0.9506
600M,chip_226_328_merged.tif,0.2,4,1955322480,5,10,0.1953,0.00277,43.745,0.9867,0.009667,37.8179,0.954
600M,chip_226_328_merged.tif,0.4,0,1368327797,10,10,0.3906,0.005832,39.6528,0.9699,0.011542,36.2281,0.9388
600M,chip_226_328_merged.tif,0.4,1,888382279,10,10,0.3906,0.005343,40.4874,0.9735,0.011314,36.9063,0.9452
600M,chip_226_328_merged.tif,0.4,2,507775648,10,10,0.3906,0.005557,40.6315,0.972,0.010122,38.0517,0.952
600M,chip_226_328_merged.tif,0.4,3,27830130,10,10,0.3906,0.005771,39.8787,0.9704,0.010796,37.2061,0.9469
600M,chip_226_328_merged.tif,0.4,4,1794707147,10,10,0.3906,0.005843,39.9791,0.9702,0.011402,36.8735,0.9429
600M,chip_226_328_merged.tif,0.6,0,625029590,11,14,0.6016,0.009423,37.0901,0.945,0.012845,35.581,0.9269
600M,chip_226_328_merged.tif,0.6,1,145084072,11,14,0.6016,0.010011,36.4095,0.9408,0.013721,34.8185,0.919
600M,chip_226_328_merged.tif,0.6,2,1911961089,11,14,0.6016,0.010106,36.8096,0.944,0.01338,35.3931,0.9257
600M,chip_226_328_merged.tif,0.6,3,1432015571,11,14,0.6016,0.009722,36.8502,0.9444,0.013511,35.3709,0.9234
600M,chip_226_328_merged.tif,0.6,4,1051408940,11,14,0.6016,0.010512,36.39,0.9409,0.013729,35.3312,0.9269
600M,chip_226_328_merged.tif,0.8,0,142437394,13,15,0.7617,0.016678,32.6429,0.8862,0.017976,32.1965,0.8771
600M,chip_226_328_merged.tif,0.8,1,1909314411,13,15,0.7617,0.017229,32.391,0.8789,0.019331,31.8798,0.8686
600M,chip_226_328_merged.tif,0.8,2,1429368893,13,16,0.8125,0.018081,32.8905,0.8868,0.019154,32.602,0.8791
600M,chip_226_328_merged.tif,0.8,3,1048762262,13,15,0.7617,0.016991,32.8209,0.8834,0.01834,32.7948,0.8755
600M,chip_226_328_merged.tif,0.8,4,568816744,13,15,0.7617,0.016789,32.7876,0.8879,0.018619,32.4677,0.8824
600M,chip_144_496_merged.tif,0.2,0,982404558,5,10,0.1953,0.004234,40.055,0.9706,0.015027,34.1163,0.8944
600M,chip_144_496_merged.tif,0.2,1,502459040,5,10,0.1953,0.004894,39.0281,0.9657,0.017705,33.0962,0.868
600M,chip_144_496_merged.tif,0.2,2,121852409,5,10,0.1953,0.004357,39.2895,0.9669,0.01656,33.213,0.873
600M,chip_144_496_merged.tif,0.2,3,1789390539,5,10,0.1953,0.004513,39.5902,0.9679,0.015371,33.9856,0.8925
600M,chip_144_496_merged.tif,0.2,4,1408783908,5,10,0.1953,0.004814,39.3443,0.9667,0.015725,33.9669,0.8943
600M,chip_144_496_merged.tif,0.4,0,722450338,10,10,0.3906,0.009007,35.9746,0.9301,0.017069,33.0097,0.8744
600M,chip_144_496_merged.tif,0.4,1,341843707,10,10,0.3906,0.008656,36.2823,0.9343,0.01544,33.6111,0.8857
600M,chip_144_496_merged.tif,0.4,2,2009381837,10,10,0.3906,0.00963,35.317,0.9209,0.01861,32.1375,0.8459
600M,chip_144_496_merged.tif,0.4,3,1628775206,10,10,0.3906,0.009778,35.5972,0.9225,0.017872,32.6813,0.8628
600M,chip_144_496_merged.tif,0.4,4,1248168575,10,10,0.3906,0.009409,35.9905,0.9294,0.017396,33.1044,0.8756
600M,chip_144_496_merged.tif,0.6,0,2126635779,11,14,0.6016,0.015092,33.1115,0.8675,0.01995,31.8482,0.8305
600M,chip_144_496_merged.tif,0.6,1,1746029148,11,14,0.6016,0.01518,32.8314,0.8702,0.020189,31.6076,0.833
600M,chip_144_496_merged.tif,0.6,2,1365422517,11,14,0.6016,0.015596,32.8816,0.8683,0.020442,31.5796,0.825
600M,chip_144_496_merged.tif,0.6,3,885476999,11,14,0.6016,0.015528,32.7867,0.8673,0.021127,31.2243,0.8183
600M,chip_144_496_merged.tif,0.6,4,504870368,11,14,0.6016,0.015344,32.7024,0.8696,0.02055,31.3822,0.8282
600M,chip_144_496_merged.tif,0.8,0,1743382470,13,15,0.7617,0.0245,29.6371,0.7651,0.028173,28.9836,0.7306
600M,chip_144_496_merged.tif,0.8,1,1263436952,13,15,0.7617,0.024529,29.7384,0.7613,0.027041,29.3259,0.7414
600M,chip_144_496_merged.tif,0.8,2,882830321,13,15,0.7617,0.024328,29.7413,0.7626,0.027739,29.1014,0.7294
600M,chip_144_496_merged.tif,0.8,3,402884803,13,15,0.7617,0.023512,30.1466,0.7702,0.02703,29.4424,0.7347
600M,chip_144_496_merged.tif,0.8,4,22278172,13,15,0.7617,0.025865,29.056,0.7521,0.029595,28.3397,0.7164
600M,chip_155_479_merged.tif,0.2,0,1649409848,5,10,0.1953,0.004052,39.1943,0.9722,0.014596,33.205,0.9019
600M,chip_155_479_merged.tif,0.2,1,1169464330,5,10,0.1953,0.005217,37.8071,0.9668,0.019406,31.5446,0.8737
600M,chip_155_479_merged.tif,0.2,2,788857699,5,10,0.1953,0.004547,39.0126,0.9676,0.016276,32.8901,0.8814
600M,chip_155_479_merged.tif,0.2,3,408251068,5,10,0.1953,0.00456,38.7866,0.9732,0.018178,32.4456,0.8959
600M,chip_155_479_merged.tif,0.2,4,2075789198,5,10,0.1953,0.004935,38.4437,0.9685,0.01614,32.6123,0.8989
600M,chip_155_479_merged.tif,0.4,0,584134778,10,10,0.3906,0.009352,35.5606,0.9295,0.019185,32.09,0.8503
600M,chip_155_479_merged.tif,0.4,1,203528147,10,10,0.3906,0.011468,33.5851,0.9205,0.023184,30.1791,0.8457
600M,chip_155_479_merged.tif,0.4,2,1871066277,10,10,0.3906,0.010882,34.2225,0.9208,0.020881,31.1553,0.8557
600M,chip_155_479_merged.tif,0.4,3,1490459646,10,10,0.3906,0.011433,34.1787,0.9262,0.021373,31.0732,0.8644
600M,chip_155_479_merged.tif,0.4,4,1109853015,10,10,0.3906,0.010407,34.2361,0.9198,0.021159,30.7893,0.8378
600M,chip_155_479_merged.tif,0.6,0,745496308,11,14,0.6016,0.016875,32.2573,0.8666,0.022445,30.8207,0.8264
600M,chip_155_479_merged.tif,0.6,1,265550790,11,14,0.6016,0.017781,31.4217,0.8575,0.023133,30.0199,0.8188
600M,chip_155_479_merged.tif,0.6,2,2032427807,11,14,0.6016,0.015559,32.7457,0.8749,0.022083,31.0008,0.8211
600M,chip_155_479_merged.tif,0.6,3,1552482289,11,14,0.6016,0.018062,31.2807,0.8582,0.023978,29.9667,0.8104
600M,chip_155_479_merged.tif,0.6,4,1171875658,11,14,0.6016,0.018368,31.4027,0.8665,0.024293,29.8736,0.8261
600M,chip_155_479_merged.tif,0.8,0,262904112,13,16,0.8125,0.028128,28.8861,0.7725,0.031359,28.2631,0.7536
600M,chip_155_479_merged.tif,0.8,1,1930442242,13,15,0.7617,0.0266,29.0443,0.7629,0.030159,28.3296,0.7296
600M,chip_155_479_merged.tif,0.8,2,1549835611,13,16,0.8125,0.025745,29.526,0.7691,0.028078,29.1327,0.7471
600M,chip_155_479_merged.tif,0.8,3,1169228980,13,15,0.7617,0.02911,28.4796,0.7568,0.030606,28.2644,0.7484
600M,chip_155_479_merged.tif,0.8,4,689283462,13,16,0.8125,0.027523,28.792,0.7563,0.029844,28.3603,0.7342
600M,chip_137_275_merged.tif,0.2,0,648857623,5,10,0.1953,0.003239,42.5432,0.9784,0.012706,36.2902,0.9176
600M,chip_137_275_merged.tif,0.2,1,268250992,5,10,0.1953,0.00284,43.5309,0.9824,0.010685,37.515,0.9359
600M,chip_137_275_merged.tif,0.2,2,1935789122,5,10,0.1953,0.002993,42.5909,0.9833,0.012906,35.9548,0.9284
600M,chip_137_275_merged.tif,0.2,3,1555182491,5,10,0.1953,0.002976,43.5731,0.9849,0.011627,37.3796,0.9422
600M,chip_137_275_merged.tif,0.2,4,1075236973,5,10,0.1953,0.003361,42.2112,0.9824,0.013491,35.7216,0.9296
600M,chip_137_275_merged.tif,0.4,0,488242290,10,10,0.3906,0.008503,37.0258,0.9559,0.018563,33.2939,0.9081
600M,chip_137_275_merged.tif,0.4,1,8296772,10,10,0.3906,0.007488,38.1084,0.9549,0.015503,34.6415,0.9098
600M,chip_137_275_merged.tif,0.4,2,1775173789,10,10,0.3906,0.007948,37.751,0.9568,0.016543,34.3732,0.9151
600M,chip_137_275_merged.tif,0.4,3,1394567158,10,10,0.3906,0.007866,38.0722,0.9541,0.016312,34.5332,0.9048
600M,chip_137_275_merged.tif,0.4,4,914621640,10,10,0.3906,0.00794,37.4715,0.9574,0.016941,33.9746,0.9137
600M,chip_137_275_merged.tif,0.6,0,1892427731,11,14,0.6016,0.012147,35.3088,0.9232,0.016347,33.8295,0.9001
600M,chip_137_275_merged.tif,0.6,1,1412482213,11,14,0.6016,0.01095,36.391,0.9299,0.014883,34.8554,0.9054
600M,chip_137_275_merged.tif,0.6,2,1031875582,11,14,0.6016,0.012311,35.446,0.9293,0.017789,33.6589,0.9015
600M,chip_137_275_merged.tif,0.6,3,651268951,11,14,0.6016,0.011941,35.5785,0.9266,0.016778,33.9096,0.8987
600M,chip_137_275_merged.tif,0.6,4,171323433,11,14,0.6016,0.012064,35.6095,0.9283,0.017382,33.8493,0.8998
600M,chip_137_275_merged.tif,0.8,0,1409835535,13,15,0.7617,0.020632,31.7203,0.8708,0.021416,32.0649,0.8672
600M,chip_137_275_merged.tif,0.8,1,1029228904,13,15,0.7617,0.020198,31.9301,0.8646,0.021074,31.7951,0.8616
600M,chip_137_275_merged.tif,0.8,2,549283386,13,16,0.8125,0.020211,32.2554,0.867,0.022035,31.8339,0.8558
600M,chip_137_275_merged.tif,0.8,3,168676755,13,16,0.8125,0.018551,32.7198,0.8799,0.02043,32.2888,0.8688
600M,chip_137_275_merged.tif,0.8,4,1836214885,13,16,0.8125,0.017925,32.9418,0.8783,0.019655,32.529,0.8686
600M,chip_116_447_merged.tif,0.2,0,682352657,5,10,0.1953,0.002387,45.0158,0.9848,0.008543,39.309,0.9441
600M,chip_116_447_merged.tif,0.2,1,202407139,5,10,0.1953,0.002732,42.0755,0.9813,0.010221,35.712,0.9255
600M,chip_116_447_merged.tif,0.2,2,1969284156,5,10,0.1953,0.002451,43.338,0.9843,0.009152,37.0898,0.9419
600M,chip_116_447_merged.tif,0.2,3,1489338638,5,10,0.1953,0.002431,44.0392,0.9823,0.009143,38.0303,0.934
600M,chip_116_447_merged.tif,0.2,4,1108732007,5,10,0.1953,0.002963,42.7367,0.98,0.010815,36.6734,0.9203
600M,chip_116_447_merged.tif,0.4,0,422398437,10,10,0.3906,0.005862,39.186,0.955,0.010121,36.7924,0.9252
600M,chip_116_447_merged.tif,0.4,1,41791806,10,10,0.3906,0.005646,39.3365,0.9579,0.010913,36.1705,0.9162
600M,chip_116_447_merged.tif,0.4,2,1808668823,10,10,0.3906,0.005436,39.8079,0.9587,0.009978,36.7842,0.9217
600M,chip_116_447_merged.tif,0.4,3,1328723305,10,10,0.3906,0.005393,39.7468,0.9614,0.010246,36.7885,0.9297
600M,chip_116_447_merged.tif,0.4,4,948116674,10,10,0.3906,0.005514,39.8267,0.9599,0.009956,37.2784,0.932
600M,chip_116_447_merged.tif,0.6,0,1826583878,11,14,0.6016,0.009609,36.521,0.9207,0.013226,35.0035,0.8921
600M,chip_116_447_merged.tif,0.6,1,1445977247,11,14,0.6016,0.009528,36.6655,0.9177,0.012329,35.3923,0.8945
600M,chip_116_447_merged.tif,0.6,2,1065370616,11,14,0.6016,0.010117,36.2651,0.9127,0.012944,35.1024,0.8892
600M,chip_116_447_merged.tif,0.6,3,585425098,11,14,0.6016,0.010205,35.7168,0.9034,0.012782,34.7704,0.8758
600M,chip_116_447_merged.tif,0.6,4,204818467,11,14,0.6016,0.00929,36.3569,0.9204,0.011748,35.4102,0.8997
600M,chip_116_447_merged.tif,0.8,0,1443330569,13,16,0.8125,0.017905,32.6042,0.8289,0.019748,32.0481,0.8113
600M,chip_116_447_merged.tif,0.8,1,963385051,13,16,0.8125,0.0164,33.1122,0.8304,0.01821,32.5443,0.8094
600M,chip_116_447_merged.tif,0.8,2,582778420,13,15,0.7617,0.01604,33.0025,0.8387,0.01769,32.4243,0.8206
600M,chip_116_447_merged.tif,0.8,3,102832902,13,16,0.8125,0.015857,33.134,0.8421,0.017195,32.7804,0.8318
600M,chip_116_447_merged.tif,0.8,4,1869709919,13,15,0.7617,0.018657,32.0184,0.816,0.020513,31.5712,0.7968
600M,chip_333_500_merged.tif,0.2,0,908158590,5,10,0.1953,0.003249,41.7041,0.9834,0.011753,35.5846,0.9361
600M,chip_333_500_merged.tif,0.2,1,428213072,5,10,0.1953,0.002139,44.8966,0.9894,0.007627,39.0291,0.9619
600M,chip_333_500_merged.tif,0.2,2,47606441,5,10,0.1953,0.002576,43.5637,0.9875,0.008066,38.5888,0.9641
600M,chip_333_500_merged.tif,0.2,3,1715144571,5,10,0.1953,0.002993,42.666,0.9854,0.011504,36.3239,0.9433
600M,chip_333_500_merged.tif,0.2,4,1334537940,5,10,0.1953,0.002552,44.4713,0.987,0.008429,39.0912,0.9563
600M,chip_333_500_merged.tif,0.4,0,648204370,10,10,0.3906,0.005696,39.0367,0.9651,0.010965,35.8401,0.9346
600M,chip_333_500_merged.tif,0.4,1,267597739,10,10,0.3906,0.006248,38.5452,0.9614,0.012043,35.3165,0.9225
600M,chip_333_500_merged.tif,0.4,2,2034474756,10,10,0.3906,0.005699,38.9659,0.9652,0.01141,35.5907,0.9288
600M,chip_333_500_merged.tif,0.4,3,1554529238,10,10,0.3906,0.005788,39.2123,0.9685,0.010835,36.4683,0.9417
600M,chip_333_500_merged.tif,0.4,4,1173922607,10,10,0.3906,0.005548,39.5916,0.9681,0.010796,36.3376,0.9387
600M,chip_333_500_merged.tif,0.6,0,4245050,11,14,0.6016,0.009934,36.1344,0.9302,0.012345,35.3683,0.9133
600M,chip_333_500_merged.tif,0.6,1,1671783180,11,14,0.6016,0.010176,35.0938,0.9277,0.013025,34.3264,0.9065
600M,chip_333_500_merged.tif,0.6,2,1291176549,11,14,0.6016,0.010417,35.3899,0.9291,0.01372,34.17,0.9053
600M,chip_333_500_merged.tif,0.6,3,811231031,11,14,0.6016,0.010341,35.0758,0.9245,0.014274,33.4329,0.8933
600M,chip_333_500_merged.tif,0.6,4,430624400,11,14,0.6016,0.009901,36.0485,0.9325,0.012819,34.906,0.9147
600M,chip_333_500_merged.tif,0.8,0,1669136502,13,15,0.7617,0.018336,31.4218,0.841,0.019639,31.1381,0.8283
600M,chip_333_500_merged.tif,0.8,1,1189190984,13,15,0.7617,0.020498,30.8033,0.8111,0.022265,30.4372,0.7906
600M,chip_333_500_merged.tif,0.8,2,808584353,13,15,0.7617,0.020217,30.7129,0.8173,0.022417,30.26,0.7931
600M,chip_333_500_merged.tif,0.8,3,328638835,13,15,0.7617,0.018617,31.1943,0.8314,0.021021,30.6499,0.809
600M,chip_333_500_merged.tif,0.8,4,2095515852,13,15,0.7617,0.020479,30.7111,0.8126,0.022725,30.2298,0.7898
600M,chip_242_336_merged.tif,0.2,0,831262301,5,10,0.1953,0.003711,41.0682,0.9731,0.013947,35.1639,0.9009
600M,chip_242_336_merged.tif,0.2,1,450655670,5,10,0.1953,0.003494,42.1208,0.9758,0.012286,36.3769,0.9126
600M,chip_242_336_merged.tif,0.2,2,70049039,5,10,0.1953,0.003817,41.1274,0.9729,0.014227,35.1468,0.8999
600M,chip_242_336_merged.tif,0.2,3,1737587169,5,10,0.1953,0.003579,41.8225,0.9765,0.012882,36.1827,0.9182
600M,chip_242_336_merged.tif,0.2,4,1356980538,5,10,0.1953,0.004274,40.3482,0.9718,0.016415,34.083,0.8907
600M,chip_242_336_merged.tif,0.4,0,2012809766,10,10,0.3906,0.008288,37.4656,0.9469,0.016287,34.3031,0.9026
600M,chip_242_336_merged.tif,0.4,1,1532864248,10,10,0.3906,0.008054,37.7873,0.9469,0.01568,34.7211,0.9022
600M,chip_242_336_merged.tif,0.4,2,1152257617,10,10,0.3906,0.008507,37.2773,0.9434,0.017086,33.9936,0.8915
600M,chip_242_336_merged.tif,0.4,3,771650986,10,10,0.3906,0.009041,36.2806,0.9421,0.019521,32.6954,0.8762
600M,chip_242_336_merged.tif,0.4,4,291705468,10,10,0.3906,0.008369,37.1369,0.9441,0.016772,33.9392,0.8957
600M,chip_242_336_merged.tif,0.6,0,2074832409,11,14,0.6016,0.014137,34.057,0.9002,0.01926,32.5536,0.8688
600M,chip_242_336_merged.tif,0.6,1,1694225778,11,14,0.6016,0.014572,33.7714,0.8989,0.019876,32.2964,0.8677
600M,chip_242_336_merged.tif,0.6,2,1214280260,11,14,0.6016,0.014531,33.7681,0.9009,0.020734,32.148,0.8618
600M,chip_242_336_merged.tif,0.6,3,833673629,11,14,0.6016,0.012939,34.6578,0.9078,0.01775,33.0798,0.8776
600M,chip_242_336_merged.tif,0.6,4,353728111,11,14,0.6016,0.013695,34.3681,0.9033,0.01857,32.8192,0.8733
600M,chip_242_336_merged.tif,0.8,0,1592240213,13,16,0.8125,0.022096,31.57,0.8339,0.024123,31.1498,0.8207
600M,chip_242_336_merged.tif,0.8,1,1211633582,13,16,0.8125,0.020903,31.481,0.8448,0.023124,31.0093,0.8339
600M,chip_242_336_merged.tif,0.8,2,831026951,13,15,0.7617,0.01958,32.2474,0.8537,0.022185,31.6359,0.8373
600M,chip_242_336_merged.tif,0.8,3,351081433,13,16,0.8125,0.022967,31.302,0.8361,0.024816,30.8353,0.8258
600M,chip_242_336_merged.tif,0.8,4,2117958450,13,15,0.7617,0.018897,32.4481,0.8529,0.020718,32.0631,0.8406
600M,chip_131_429_merged.tif,0.2,0,869697698,5,10,0.1953,0.003536,42.2935,0.971,0.013023,36.2092,0.8884
600M,chip_131_429_merged.tif,0.2,1,489091067,5,10,0.1953,0.003527,41.5776,0.9705,0.013067,36.0159,0.8902
600M,chip_131_429_merged.tif,0.2,2,9145549,5,10,0.1953,0.003248,42.3377,0.9737,0.012845,36.1794,0.8953
600M,chip_131_429_merged.tif,0.2,3,1776022566,5,10,0.1953,0.00303,42.2162,0.9749,0.01098,36.286,0.9058
600M,chip_131_429_merged.tif,0.2,4,1296077048,5,10,0.1953,0.003466,42.1171,0.9726,0.012311,36.3846,0.8984
600M,chip_131_429_merged.tif,0.4,0,2051245163,10,10,0.3906,0.00665,38.9174,0.9431,0.01283,36.0734,0.8871
600M,chip_131_429_merged.tif,0.4,1,1571299645,10,10,0.3906,0.007133,39.0459,0.9396,0.013577,36.1102,0.8836
600M,chip_131_429_merged.tif,0.4,2,1190693014,10,10,0.3906,0.007084,37.9848,0.9376,0.014583,34.9218,0.8696
600M,chip_131_429_merged.tif,0.4,3,710747496,10,10,0.3906,0.007632,37.3561,0.9362,0.013253,34.5049,0.8829
600M,chip_131_429_merged.tif,0.4,4,330140865,10,10,0.3906,0.007203,38.4584,0.9393,0.014217,35.4006,0.8818
600M,chip_131_429_merged.tif,0.6,0,2113267806,11,14,0.6016,0.010767,36.5168,0.9,0.014213,35.3165,0.8693
600M,chip_131_429_merged.tif,0.6,1,1633322288,11,14,0.6016,0.012316,35.1453,0.8918,0.017065,33.5864,0.8516
600M,chip_131_429_merged.tif,0.6,2,1252715657,11,14,0.6016,0.011411,35.7161,0.8968,0.015689,34.7204,0.8591
600M,chip_131_429_merged.tif,0.6,3,872109026,11,14,0.6016,0.011454,35.5313,0.8943,0.015178,34.0252,0.8588
600M,chip_131_429_merged.tif,0.6,4,392163508,11,14,0.6016,0.010837,36.6054,0.9029,0.014487,35.3044,0.8669
600M,chip_131_429_merged.tif,0.8,0,1630675610,13,16,0.8125,0.018172,33.0349,0.8199,0.020165,32.554,0.8028
600M,chip_131_429_merged.tif,0.8,1,1250068979,13,15,0.7617,0.018312,32.4298,0.8132,0.020323,32.5028,0.8005
600M,chip_131_429_merged.tif,0.8,2,770123461,13,16,0.8125,0.021299,31.8051,0.793,0.022828,31.79,0.7828
600M,chip_131_429_merged.tif,0.8,3,389516830,13,15,0.7617,0.018438,33.2202,0.8196,0.020713,32.734,0.7992
600M,chip_131_429_merged.tif,0.8,4,2057054960,13,16,0.8125,0.019652,31.7503,0.8026,0.02112,31.386,0.7873
600M,chip_205_329_merged.tif,0.2,0,2044817126,5,10,0.1953,0.003509,41.3825,0.9741,0.01357,35.163,0.9033
600M,chip_205_329_merged.tif,0.2,1,1664210495,5,10,0.1953,0.003733,41.0218,0.9726,0.013286,35.1613,0.8993
600M,chip_205_329_merged.tif,0.2,2,1283603864,5,10,0.1953,0.004345,39.9191,0.9708,0.016059,33.8374,0.8966
600M,chip_205_329_merged.tif,0.2,3,803658346,5,10,0.1953,0.003814,41.4273,0.973,0.013651,35.5118,0.9058
600M,chip_205_329_merged.tif,0.2,4,423051715,5,10,0.1953,0.00393,40.9015,0.9713,0.014617,34.715,0.8947
600M,chip_205_329_merged.tif,0.4,0,1078880943,10,10,0.3906,0.008162,37.1925,0.9373,0.014723,34.6176,0.8935
600M,chip_205_329_merged.tif,0.4,1,598935425,10,10,0.3906,0.008338,36.9984,0.94,0.01478,34.261,0.8997
600M,chip_205_329_merged.tif,0.4,2,218328794,10,10,0.3906,0.009327,36.0539,0.9349,0.018706,32.6625,0.8757
600M,chip_205_329_merged.tif,0.4,3,1985205811,10,10,0.3906,0.008554,37.0179,0.9377,0.015992,34.1534,0.8866
600M,chip_205_329_merged.tif,0.4,4,1505260293,10,10,0.3906,0.007806,37.4998,0.9446,0.014541,34.8705,0.9014
600M,chip_205_329_merged.tif,0.6,0,1140903586,11,14,0.6016,0.015313,33.4402,0.8844,0.021021,31.9355,0.8409
600M,chip_205_329_merged.tif,0.6,1,760296955,11,14,0.6016,0.014848,33.2964,0.8919,0.021421,31.4545,0.8465
600M,chip_205_329_merged.tif,0.6,2,280351437,11,14,0.6016,0.016885,32.4898,0.887,0.023972,30.7268,0.8423
600M,chip_205_329_merged.tif,0.6,3,2047228454,11,14,0.6016,0.017105,32.4478,0.8799,0.023575,30.9064,0.839
600M,chip_205_329_merged.tif,0.6,4,1567282936,11,14,0.6016,0.013975,33.8961,0.8959,0.01913,32.3886,0.8618
600M,chip_205_329_merged.tif,0.8,0,658311390,13,15,0.7617,0.022987,30.8845,0.8188,0.026548,30.19,0.796
600M,chip_205_329_merged.tif,0.8,1,277704759,13,15,0.7617,0.025379,30.1776,0.8088,0.027676,29.863,0.7904
600M,chip_205_329_merged.tif,0.8,2,2044581776,13,15,0.7617,0.022252,31.2682,0.8241,0.024807,30.7146,0.8072
600M,chip_205_329_merged.tif,0.8,3,1564636258,13,15,0.7617,0.022624,31.1152,0.8274,0.024966,30.7225,0.8085
600M,chip_205_329_merged.tif,0.8,4,1184029627,13,15,0.7617,0.024182,30.6297,0.8137,0.026166,30.3556,0.8003
600M,chip_202_439_merged.tif,0.2,0,122179397,5,10,0.1953,0.00272,42.4202,0.9815,0.010069,36.2407,0.9272
600M,chip_202_439_merged.tif,0.2,1,1889056414,5,10,0.1953,0.002742,44.1951,0.9836,0.008562,39.1904,0.9464
600M,chip_202_439_merged.tif,0.2,2,1409110896,5,10,0.1953,0.002976,42.9891,0.9824,0.010605,37.2994,0.9369
600M,chip_202_439_merged.tif,0.2,3,1028504265,5,10,0.1953,0.002721,43.7867,0.9853,0.010182,37.9317,0.9461
600M,chip_202_439_merged.tif,0.2,4,548558747,5,10,0.1953,0.002414,44.4422,0.9847,0.008753,38.6837,0.945
600M,chip_202_439_merged.tif,0.4,0,2109047712,10,10,0.3906,0.005759,39.4001,0.9575,0.011315,36.1957,0.9124
600M,chip_202_439_merged.tif,0.4,1,1629102194,10,10,0.3906,0.00623,39.0263,0.9586,0.010118,37.6091,0.9342
600M,chip_202_439_merged.tif,0.4,2,1248495563,10,10,0.3906,0.005613,39.8181,0.9602,0.010449,36.9152,0.9239
600M,chip_202_439_merged.tif,0.4,3,867888932,10,10,0.3906,0.00649,38.9479,0.9597,0.013063,35.5973,0.9171
600M,chip_202_439_merged.tif,0.4,4,387943414,10,10,0.3906,0.005939,39.5793,0.9601,0.010294,37.233,0.9328
600M,chip_202_439_merged.tif,0.6,0,1365749505,11,14,0.6016,0.011996,35.241,0.9176,0.016552,33.6942,0.8871
600M,chip_202_439_merged.tif,0.6,1,885803987,11,14,0.6016,0.011835,35.0667,0.9173,0.016112,33.6851,0.8897
600M,chip_202_439_merged.tif,0.6,2,505197356,11,14,0.6016,0.012691,34.3096,0.9071,0.017468,32.8198,0.8711
600M,chip_202_439_merged.tif,0.6,3,124590725,11,14,0.6016,0.011094,35.4884,0.9193,0.014924,34.1592,0.8942
600M,chip_202_439_merged.tif,0.6,4,1792128855,11,14,0.6016,0.010366,35.9797,0.9222,0.013491,34.8154,0.9013
600M,chip_202_439_merged.tif,0.8,0,883157309,13,15,0.7617,0.020378,31.1511,0.8318,0.023291,30.653,0.8127
600M,chip_202_439_merged.tif,0.8,1,502550678,13,15,0.7617,0.020766,30.9532,0.8239,0.023155,30.4193,0.8077
600M,chip_202_439_merged.tif,0.8,2,22605160,13,16,0.8125,0.020692,31.2331,0.8327,0.022208,30.9259,0.8199
600M,chip_202_439_merged.tif,0.8,3,1789482177,13,15,0.7617,0.025074,30.0253,0.8149,0.026444,29.8786,0.8119
600M,chip_202_439_merged.tif,0.8,4,1309536659,13,15,0.7617,0.019813,31.454,0.8321,0.021961,31.0206,0.8121
