chip,edge_density,rank
chip_192_476_merged.tif,0.227479,699
chip_063_120_merged.tif,0.227439,700
chip_152_490_merged.tif,0.227439,701
chip_183_446_merged.tif,0.227439,702
chip_139_488_merged.tif,0.227400,703
chip_044_226_merged.tif,0.227360,704
chip_069_196_merged.tif,0.227360,705
chip_133_482_merged.tif,0.227360,706
chip_193_364_merged.tif,0.227340,707
chip_197_361_merged.tif,0.227340,708
chip_206_481_merged.tif,0.227300,709
chip_122_374_merged.tif,0.227280,710
chip_180_262_merged.tif,0.227260,711
chip_174_520_merged.tif,0.227220,712
chip_234_354_merged.tif,0.227200,713
chip_145_493_merged.tif,0.227180,714
chip_201_398_merged.tif,0.227180,715
chip_124_441_merged.tif,0.227081,716
chip_041_115_merged.tif,0.226981,717
chip_119_321_merged.tif,0.226981,718
chip_105_407_merged.tif,0.226941,719
chip_145_474_merged.tif,0.226941,720
chip_107_410_merged.tif,0.226921,721
chip_237_457_merged.tif,0.226901,722
chip_174_586_merged.tif,0.226881,723
chip_141_494_merged.tif,0.226861,724
chip_162_600_merged.tif,0.226861,725
chip_243_446_merged.tif,0.226842,726
chip_171_477_merged.tif,0.226762,727
chip_343_540_merged.tif,0.226722,728
chip_421_329_merged.tif,0.226722,729
chip_147_493_merged.tif,0.226682,730
chip_416_319_merged.tif,0.226642,731
chip_064_117_merged.tif,0.226602,732
chip_152_602_merged.tif,0.226602,733
chip_139_428_merged.tif,0.226582,734
chip_126_497_merged.tif,0.226562,735
chip_125_481_merged.tif,0.226503,736
chip_189_395_merged.tif,0.226503,737
chip_134_510_merged.tif,0.226483,738
chip_106_408_merged.tif,0.226443,739
chip_417_321_merged.tif,0.226443,740
chip_200_364_merged.tif,0.226423,741
chip_130_439_merged.tif,0.226363,742
chip_219_257_merged.tif,0.226363,743
chip_179_520_merged.tif,0.226343,744
chip_251_590_merged.tif,0.226343,745
chip_146_496_merged.tif,0.226323,746
chip_148_469_merged.tif,0.226303,747
chip_176_426_merged.tif,0.226264,748
chip_204_344_merged.tif,0.226224,749
chip_136_495_merged.tif,0.226164,750
chip_220_479_merged.tif,0.226164,751
chip_170_601_merged.tif,0.226144,752
chip_244_451_merged.tif,0.226144,753
chip_182_361_merged.tif,0.226124,754
chip_351_328_merged.tif,0.226124,755
chip_126_445_merged.tif,0.226104,756
chip_070_349_merged.tif,0.226084,757
chip_155_484_merged.tif,0.226084,758
chip_206_356_merged.tif,0.226024,759
chip_257_559_merged.tif,0.226024,760
chip_163_522_merged.tif,0.226004,761
chip_168_385_merged.tif,0.225965,762
chip_169_599_merged.tif,0.225965,763
chip_115_438_merged.tif,0.225925,764
chip_094_355_merged.tif,0.225885,765
chip_167_383_merged.tif,0.225885,766
chip_219_256_merged.tif,0.225885,767
chip_165_517_merged.tif,0.225825,768
chip_123_494_merged.tif,0.225745,769
chip_111_356_merged.tif,0.225725,770
chip_153_488_merged.tif,0.225725,771
chip_115_604_merged.tif,0.225706,772
chip_139_421_merged.tif,0.225666,773
chip_214_401_merged.tif,0.225666,774
chip_129_472_merged.tif,0.225626,775
chip_065_286_merged.tif,0.225606,776
chip_159_406_merged.tif,0.225566,777
chip_134_508_merged.tif,0.225526,778
chip_184_410_merged.tif,0.225486,779
chip_116_486_merged.tif,0.225466,780
chip_226_457_merged.tif,0.225367,781
chip_175_411_merged.tif,0.225347,782
chip_155_413_merged.tif,0.225267,783
chip_160_615_merged.tif,0.225267,784
chip_195_407_merged.tif,0.225247,785
chip_152_404_merged.tif,0.225187,786
chip_106_413_merged.tif,0.225147,787
chip_148_501_merged.tif,0.225147,788
chip_198_478_merged.tif,0.225147,789
chip_203_414_merged.tif,0.225147,790
chip_205_429_merged.tif,0.225147,791
chip_207_466_merged.tif,0.225147,792
chip_281_449_merged.tif,0.225147,793
chip_116_208_merged.tif,0.225108,794
chip_226_591_merged.tif,0.225108,795
chip_210_329_merged.tif,0.225068,796
chip_084_361_merged.tif,0.225048,797
chip_166_412_merged.tif,0.224948,798
chip_159_403_merged.tif,0.224908,799
chip_173_488_merged.tif,0.224908,800
chip_218_460_merged.tif,0.224908,801
chip_207_424_merged.tif,0.224888,802
chip_112_357_merged.tif,0.224868,803
chip_271_395_merged.tif,0.224868,804
chip_193_406_merged.tif,0.224849,805
chip_301_353_merged.tif,0.224829,806
chip_134_497_merged.tif,0.224809,807
chip_122_492_merged.tif,0.224769,808
chip_192_366_merged.tif,0.224769,809
chip_137_492_merged.tif,0.224689,810
chip_120_558_merged.tif,0.224550,811
chip_132_506_merged.tif,0.224530,812
chip_139_409_merged.tif,0.224530,813
chip_183_365_merged.tif,0.224530,814
chip_416_318_merged.tif,0.224510,815
chip_032_111_merged.tif,0.224410,816
chip_179_424_merged.tif,0.224410,817
chip_166_524_merged.tif,0.224370,818
chip_093_340_merged.tif,0.224350,819
chip_048_231_merged.tif,0.224330,820
chip_108_402_merged.tif,0.224271,821
chip_063_356_merged.tif,0.224251,822
chip_108_353_merged.tif,0.224211,823
chip_345_468_merged.tif,0.224191,824
chip_131_506_merged.tif,0.224151,825
chip_151_488_merged.tif,0.224151,826
chip_165_419_merged.tif,0.224111,827
chip_194_406_merged.tif,0.224091,828
chip_128_442_merged.tif,0.224031,829
chip_067_282_merged.tif,0.223992,830
chip_083_174_merged.tif,0.223992,831
chip_151_418_merged.tif,0.223972,832
chip_175_363_merged.tif,0.223972,833
chip_150_500_merged.tif,0.223952,834
chip_152_489_merged.tif,0.223832,835
chip_162_481_merged.tif,0.223792,836
chip_163_519_merged.tif,0.223772,837
chip_154_489_merged.tif,0.223752,838
chip_220_436_merged.tif,0.223752,839
chip_142_498_merged.tif,0.223693,840
chip_225_484_merged.tif,0.223693,841
chip_370_350_merged.tif,0.223693,842
chip_111_401_merged.tif,0.223613,843
chip_164_415_merged.tif,0.223593,844
chip_110_340_merged.tif,0.223473,845
chip_120_493_merged.tif,0.223473,846
chip_151_265_merged.tif,0.223394,847
chip_193_583_merged.tif,0.223394,848
chip_145_501_merged.tif,0.223374,849
chip_210_466_merged.tif,0.223374,850
chip_147_478_merged.tif,0.223354,851
chip_177_428_merged.tif,0.223314,852
chip_164_516_merged.tif,0.223294,853
chip_227_430_merged.tif,0.223234,854
chip_117_448_merged.tif,0.223194,855
chip_247_590_merged.tif,0.223174,856
chip_230_458_merged.tif,0.223154,857
chip_192_409_merged.tif,0.223135,858
chip_126_478_merged.tif,0.223075,859
chip_120_447_merged.tif,0.223055,860
chip_191_511_merged.tif,0.223055,861
chip_185_497_merged.tif,0.223015,862
chip_132_488_merged.tif,0.222995,863
chip_135_489_merged.tif,0.222975,864
chip_265_310_merged.tif,0.222935,865
chip_185_392_merged.tif,0.222856,866
chip_199_367_merged.tif,0.222796,867
chip_218_451_merged.tif,0.222796,868
chip_101_342_merged.tif,0.222736,869
chip_112_321_merged.tif,0.222736,870
chip_169_387_merged.tif,0.222736,871
chip_217_437_merged.tif,0.222696,872
chip_119_555_merged.tif,0.222676,873
chip_134_496_merged.tif,0.222676,874
chip_242_450_merged.tif,0.222636,875
chip_266_434_merged.tif,0.222616,876
chip_133_441_merged.tif,0.222596,877
chip_160_533_merged.tif,0.222596,878
chip_140_485_merged.tif,0.222577,879
chip_163_469_merged.tif,0.222577,880
chip_113_415_merged.tif,0.222557,881
chip_195_350_merged.tif,0.222537,882
chip_120_557_merged.tif,0.222497,883
chip_133_472_merged.tif,0.222457,884
chip_169_409_merged.tif,0.222457,885
chip_093_103_merged.tif,0.222417,886
chip_098_327_merged.tif,0.222417,887
chip_193_401_merged.tif,0.222417,888
chip_087_200_merged.tif,0.222397,889
chip_202_017_merged.tif,0.222377,890
chip_165_476_merged.tif,0.222357,891
chip_126_479_merged.tif,0.222317,892
chip_118_326_merged.tif,0.222278,893
chip_160_401_merged.tif,0.222278,894
chip_158_617_merged.tif,0.222258,895
chip_056_197_merged.tif,0.222218,896
chip_172_561_merged.tif,0.222198,897
chip_241_475_merged.tif,0.222198,898
chip_105_293_merged.tif,0.222178,899
chip_137_494_merged.tif,0.222178,900
chip_157_520_merged.tif,0.222158,901
chip_259_444_merged.tif,0.222118,902
chip_093_353_merged.tif,0.222038,903
chip_187_414_merged.tif,0.222038,904
chip_155_469_merged.tif,0.221999,905
chip_174_503_merged.tif,0.221979,906
chip_320_534_merged.tif,0.221959,907
chip_049_045_merged.tif,0.221939,908
chip_108_401_merged.tif,0.221939,909
chip_126_427_merged.tif,0.221939,910
chip_133_483_merged.tif,0.221919,911
chip_188_349_merged.tif,0.221919,912
chip_213_429_merged.tif,0.221899,913
chip_132_426_merged.tif,0.221859,914
chip_157_468_merged.tif,0.221859,915
chip_243_586_merged.tif,0.221839,916
chip_140_411_merged.tif,0.221819,917
chip_172_154_merged.tif,0.221779,918
chip_117_449_merged.tif,0.221739,919
chip_226_333_merged.tif,0.221739,920
chip_156_475_merged.tif,0.221720,921
chip_350_328_merged.tif,0.221680,922
chip_182_412_merged.tif,0.221640,923
chip_171_518_merged.tif,0.221600,924
chip_208_383_merged.tif,0.221580,925
chip_376_346_merged.tif,0.221480,926
chip_161_468_merged.tif,0.221460,927
chip_168_382_merged.tif,0.221401,928
chip_271_389_merged.tif,0.221401,929
chip_079_220_merged.tif,0.221381,930
chip_147_444_merged.tif,0.221241,931
chip_346_328_merged.tif,0.221241,932
chip_030_042_merged.tif,0.221221,933
chip_074_291_merged.tif,0.221221,934
chip_113_434_merged.tif,0.221221,935
chip_141_402_merged.tif,0.221181,936
chip_223_483_merged.tif,0.221122,937
chip_183_356_merged.tif,0.221102,938
chip_093_354_merged.tif,0.221082,939
chip_168_388_merged.tif,0.221082,940
chip_418_313_merged.tif,0.221062,941
chip_065_348_merged.tif,0.221022,942
chip_117_505_merged.tif,0.220922,943
chip_207_478_merged.tif,0.220922,944
chip_167_522_merged.tif,0.220902,945
chip_298_351_merged.tif,0.220863,946
chip_064_354_merged.tif,0.220843,947
chip_112_448_merged.tif,0.220803,948
chip_147_489_merged.tif,0.220803,949
chip_036_118_merged.tif,0.220783,950
chip_126_477_merged.tif,0.220783,951
chip_130_505_merged.tif,0.220743,952
chip_142_487_merged.tif,0.220723,953
chip_354_327_merged.tif,0.220723,954
chip_190_400_merged.tif,0.220703,955
chip_131_473_merged.tif,0.220683,956
chip_107_106_merged.tif,0.220663,957
chip_148_470_merged.tif,0.220643,958
chip_210_389_merged.tif,0.220643,959
chip_130_472_merged.tif,0.220623,960
chip_158_334_merged.tif,0.220564,961
chip_171_586_merged.tif,0.220564,962
chip_188_403_merged.tif,0.220564,963
chip_219_430_merged.tif,0.220544,964
chip_179_405_merged.tif,0.220464,965
chip_249_446_merged.tif,0.220464,966
chip_181_239_merged.tif,0.220424,967
chip_247_336_merged.tif,0.220424,968
chip_049_071_merged.tif,0.220404,969
chip_200_415_merged.tif,0.220404,970
chip_063_352_merged.tif,0.220384,971
chip_218_315_merged.tif,0.220384,972
chip_143_489_merged.tif,0.220344,973
chip_274_479_merged.tif,0.220344,974
chip_119_351_merged.tif,0.220324,975
chip_161_480_merged.tif,0.220324,976
chip_201_361_merged.tif,0.220324,977
chip_068_352_merged.tif,0.220285,978
chip_107_335_merged.tif,0.220285,979
chip_047_106_merged.tif,0.220205,980
chip_151_604_merged.tif,0.220205,981
chip_219_429_merged.tif,0.220185,982
chip_102_442_merged.tif,0.220145,983
chip_191_585_merged.tif,0.220145,984
chip_142_499_merged.tif,0.220085,985
chip_154_487_merged.tif,0.220065,986
chip_106_336_merged.tif,0.220045,987
chip_133_492_merged.tif,0.220026,988
chip_120_436_merged.tif,0.219966,989
chip_139_434_merged.tif,0.219966,990
chip_191_397_merged.tif,0.219966,991
chip_211_435_merged.tif,0.219966,992
chip_321_314_merged.tif,0.219966,993
chip_159_481_merged.tif,0.219946,994
chip_246_582_merged.tif,0.219946,995
chip_155_412_merged.tif,0.219906,996
chip_232_330_merged.tif,0.219886,997
chip_114_487_merged.tif,0.219866,998
chip_200_465_merged.tif,0.219846,999
chip_318_540_merged.tif,0.219846,1000
chip_218_430_merged.tif,0.219786,1001
chip_279_551_merged.tif,0.219766,1002
chip_196_362_merged.tif,0.219746,1003
chip_116_448_merged.tif,0.219647,1004
chip_133_473_merged.tif,0.219627,1005
chip_173_516_merged.tif,0.219627,1006
chip_111_595_merged.tif,0.219587,1007
chip_047_104_merged.tif,0.219567,1008
chip_183_354_merged.tif,0.219567,1009
chip_096_316_merged.tif,0.219547,1010
chip_129_478_merged.tif,0.219547,1011
chip_239_446_merged.tif,0.219547,1012
chip_090_254_merged.tif,0.219507,1013
chip_114_441_merged.tif,0.219507,1014
chip_119_558_merged.tif,0.219507,1015
chip_143_486_merged.tif,0.219507,1016
chip_132_508_merged.tif,0.219448,1017
chip_063_115_merged.tif,0.219408,1018
chip_185_368_merged.tif,0.219388,1019
chip_181_413_merged.tif,0.219368,1020
chip_219_440_merged.tif,0.219368,1021
chip_171_346_merged.tif,0.219348,1022
chip_272_429_merged.tif,0.219348,1023
chip_219_334_merged.tif,0.219308,1024
chip_061_112_merged.tif,0.219268,1025
chip_150_468_merged.tif,0.219268,1026
chip_131_477_merged.tif,0.219248,1027
chip_219_476_merged.tif,0.219248,1028
chip_113_442_merged.tif,0.219208,1029
chip_293_135_merged.tif,0.219169,1030
chip_099_495_merged.tif,0.219149,1031
chip_157_597_merged.tif,0.219129,1032
chip_171_353_merged.tif,0.219129,1033
chip_144_496_merged.tif,0.219109,1034
chip_106_412_merged.tif,0.219089,1035
chip_064_355_merged.tif,0.219069,1036
chip_201_319_merged.tif,0.219069,1037
chip_054_107_merged.tif,0.219009,1038
chip_360_323_merged.tif,0.219009,1039
chip_174_521_merged.tif,0.218989,1040
chip_333_498_merged.tif,0.218969,1041
chip_079_094_merged.tif,0.218949,1042
chip_207_457_merged.tif,0.218949,1043
chip_057_192_merged.tif,0.218929,1044
chip_127_442_merged.tif,0.218929,1045
chip_131_507_merged.tif,0.218890,1046
chip_141_485_merged.tif,0.218890,1047
chip_182_499_merged.tif,0.218830,1048
chip_182_606_merged.tif,0.218810,1049
chip_164_469_merged.tif,0.218770,1050
chip_204_418_merged.tif,0.218770,1051
chip_220_444_merged.tif,0.218770,1052
chip_234_435_merged.tif,0.218770,1053
chip_230_358_merged.tif,0.218750,1054
chip_121_560_merged.tif,0.218730,1055
chip_164_405_merged.tif,0.218730,1056
chip_105_402_merged.tif,0.218710,1057
chip_217_427_merged.tif,0.218710,1058
chip_180_430_merged.tif,0.218690,1059
chip_145_472_merged.tif,0.218650,1060
chip_106_288_merged.tif,0.218591,1061
chip_173_586_merged.tif,0.218551,1062
chip_319_339_merged.tif,0.218511,1063
chip_056_058_merged.tif,0.218491,1064
chip_239_337_merged.tif,0.218491,1065
chip_293_351_merged.tif,0.218431,1066
chip_117_326_merged.tif,0.218391,1067
chip_247_584_merged.tif,0.218391,1068
chip_191_367_merged.tif,0.218351,1069
chip_121_465_merged.tif,0.218292,1070
chip_038_204_merged.tif,0.218272,1071
chip_196_345_merged.tif,0.218272,1072
chip_243_445_merged.tif,0.218272,1073
chip_134_472_merged.tif,0.218252,1074
chip_154_484_merged.tif,0.218252,1075
chip_157_483_merged.tif,0.218252,1076
chip_276_402_merged.tif,0.218232,1077
chip_065_118_merged.tif,0.218172,1078
chip_137_493_merged.tif,0.218152,1079
chip_242_588_merged.tif,0.218132,1080
chip_137_156_merged.tif,0.218112,1081
chip_169_516_merged.tif,0.218112,1082
chip_158_462_merged.tif,0.218092,1083
chip_133_309_merged.tif,0.218072,1084
chip_239_588_merged.tif,0.218072,1085
chip_160_483_merged.tif,0.218033,1086
chip_186_364_merged.tif,0.218013,1087
chip_329_502_merged.tif,0.218013,1088
chip_365_309_merged.tif,0.217993,1089
chip_264_583_merged.tif,0.217933,1090
chip_419_322_merged.tif,0.217933,1091
chip_111_449_merged.tif,0.217913,1092
chip_348_330_merged.tif,0.217913,1093
chip_157_481_merged.tif,0.217853,1094
chip_178_505_merged.tif,0.217793,1095
chip_144_469_merged.tif,0.217754,1096
chip_256_444_merged.tif,0.217754,1097
chip_143_469_merged.tif,0.217614,1098
chip_207_402_merged.tif,0.217574,1099
chip_120_556_merged.tif,0.217534,1100
chip_318_339_merged.tif,0.217514,1101
chip_325_316_merged.tif,0.217514,1102
chip_308_484_merged.tif,0.217494,1103
chip_256_424_merged.tif,0.217474,1104
chip_265_439_merged.tif,0.217474,1105
chip_225_438_merged.tif,0.217435,1106
chip_162_524_merged.tif,0.217415,1107
chip_265_582_merged.tif,0.217395,1108
chip_125_479_merged.tif,0.217355,1109
chip_134_440_merged.tif,0.217355,1110
chip_204_315_merged.tif,0.217335,1111
chip_220_428_merged.tif,0.217335,1112
chip_415_315_merged.tif,0.217335,1113
chip_130_170_merged.tif,0.217315,1114
chip_088_265_merged.tif,0.217295,1115
chip_136_435_merged.tif,0.217275,1116
chip_134_493_merged.tif,0.217255,1117
chip_138_435_merged.tif,0.217215,1118
chip_174_408_merged.tif,0.217215,1119
chip_153_480_merged.tif,0.217195,1120
chip_128_501_merged.tif,0.217136,1121
chip_309_470_merged.tif,0.217116,1122
chip_321_338_merged.tif,0.217036,1123
chip_180_238_merged.tif,0.217016,1124
chip_175_238_merged.tif,0.216996,1125
chip_213_391_merged.tif,0.216996,1126
chip_203_455_merged.tif,0.216916,1127
chip_270_477_merged.tif,0.216916,1128
chip_188_398_merged.tif,0.216897,1129
chip_105_331_merged.tif,0.216877,1130
chip_107_414_merged.tif,0.216857,1131
chip_168_408_merged.tif,0.216857,1132
chip_124_479_merged.tif,0.216837,1133
chip_081_174_merged.tif,0.216757,1134
chip_148_472_merged.tif,0.216717,1135
chip_220_429_merged.tif,0.216717,1136
chip_238_458_merged.tif,0.216677,1137
chip_154_399_merged.tif,0.216657,1138
chip_204_409_merged.tif,0.216657,1139
chip_114_478_merged.tif,0.216598,1140
chip_160_408_merged.tif,0.216598,1141
chip_142_483_merged.tif,0.216498,1142
chip_287_453_merged.tif,0.216498,1143
chip_146_485_merged.tif,0.216458,1144
chip_207_359_merged.tif,0.216458,1145
chip_330_499_merged.tif,0.216458,1146
chip_150_487_merged.tif,0.216438,1147
chip_155_255_merged.tif,0.216438,1148
chip_163_403_merged.tif,0.216418,1149
chip_108_403_merged.tif,0.216398,1150
chip_181_256_merged.tif,0.216319,1151
chip_071_348_merged.tif,0.216259,1152
chip_115_447_merged.tif,0.216239,1153
chip_145_483_merged.tif,0.216239,1154
chip_161_482_merged.tif,0.216239,1155
chip_198_395_merged.tif,0.216239,1156
chip_253_445_merged.tif,0.216219,1157
chip_130_442_merged.tif,0.216159,1158
chip_137_309_merged.tif,0.216159,1159
chip_159_421_merged.tif,0.216159,1160
chip_199_365_merged.tif,0.216099,1161
chip_164_478_merged.tif,0.216040,1162
chip_073_095_merged.tif,0.215960,1163
chip_219_432_merged.tif,0.215940,1164
chip_134_471_merged.tif,0.215920,1165
chip_097_328_merged.tif,0.215900,1166
chip_181_484_merged.tif,0.215900,1167
chip_185_242_merged.tif,0.215900,1168
chip_133_303_merged.tif,0.215880,1169
chip_297_368_merged.tif,0.215880,1170
chip_169_407_merged.tif,0.215820,1171
chip_176_607_merged.tif,0.215800,1172
chip_173_405_merged.tif,0.215780,1173
chip_123_560_merged.tif,0.215761,1174
chip_194_337_merged.tif,0.215761,1175
chip_149_490_merged.tif,0.215741,1176
chip_175_428_merged.tif,0.215741,1177
chip_216_461_merged.tif,0.215741,1178
chip_085_254_merged.tif,0.215721,1179
chip_152_433_merged.tif,0.215721,1180
chip_168_610_merged.tif,0.215701,1181
chip_107_334_merged.tif,0.215601,1182
chip_208_362_merged.tif,0.215601,1183
chip_120_340_merged.tif,0.215561,1184
chip_184_404_merged.tif,0.215541,1185
chip_145_413_merged.tif,0.215521,1186
chip_213_432_merged.tif,0.215462,1187
chip_136_487_merged.tif,0.215422,1188
chip_115_478_merged.tif,0.215382,1189
chip_297_353_merged.tif,0.215362,1190
chip_319_534_merged.tif,0.215362,1191
chip_249_427_merged.tif,0.215342,1192
chip_130_506_merged.tif,0.215302,1193
chip_236_450_merged.tif,0.215282,1194
chip_185_483_merged.tif,0.215242,1195
chip_119_556_merged.tif,0.215183,1196
chip_421_324_merged.tif,0.215183,1197
chip_125_504_merged.tif,0.215123,1198
chip_188_365_merged.tif,0.215123,1199
chip_165_403_merged.tif,0.215103,1200
chip_167_433_merged.tif,0.215003,1201
chip_196_458_merged.tif,0.215003,1202
chip_113_449_merged.tif,0.214983,1203
chip_149_487_merged.tif,0.214983,1204
chip_146_479_merged.tif,0.214963,1205
chip_157_522_merged.tif,0.214963,1206
chip_163_478_merged.tif,0.214963,1207
chip_340_331_merged.tif,0.214963,1208
chip_201_409_merged.tif,0.214923,1209
chip_134_364_merged.tif,0.214884,1210
chip_317_343_merged.tif,0.214884,1211
chip_081_338_merged.tif,0.214864,1212
chip_182_484_merged.tif,0.214864,1213
chip_100_332_merged.tif,0.214844,1214
chip_118_446_merged.tif,0.214824,1215
chip_246_584_merged.tif,0.214824,1216
chip_345_470_merged.tif,0.214824,1217
chip_213_438_merged.tif,0.214804,1218
chip_141_474_merged.tif,0.214744,1219
chip_149_266_merged.tif,0.214744,1220
chip_282_561_merged.tif,0.214744,1221
chip_243_336_merged.tif,0.214644,1222
chip_279_403_merged.tif,0.214644,1223
chip_107_413_merged.tif,0.214625,1224
chip_146_489_merged.tif,0.214625,1225
chip_036_117_merged.tif,0.214605,1226
chip_144_485_merged.tif,0.214605,1227
chip_247_428_merged.tif,0.214605,1228
chip_082_204_merged.tif,0.214585,1229
chip_152_468_merged.tif,0.214585,1230
chip_145_440_merged.tif,0.214545,1231
chip_170_410_merged.tif,0.214525,1232
chip_094_336_merged.tif,0.214505,1233
chip_180_242_merged.tif,0.214505,1234
chip_061_191_merged.tif,0.214485,1235
chip_173_519_merged.tif,0.214346,1236
chip_244_446_merged.tif,0.214306,1237
chip_162_595_merged.tif,0.214286,1238
chip_100_322_merged.tif,0.214166,1239
chip_109_334_merged.tif,0.214166,1240
chip_151_248_merged.tif,0.214166,1241
chip_167_446_merged.tif,0.214166,1242
chip_130_382_merged.tif,0.214146,1243
chip_217_442_merged.tif,0.214146,1244
chip_179_462_merged.tif,0.214106,1245
chip_218_457_merged.tif,0.214086,1246
chip_142_155_merged.tif,0.214066,1247
chip_093_213_merged.tif,0.214027,1248
chip_249_440_merged.tif,0.213967,1249
chip_162_251_merged.tif,0.213927,1250
chip_100_101_merged.tif,0.213887,1251
chip_115_486_merged.tif,0.213867,1252
chip_207_420_merged.tif,0.213867,1253
chip_155_254_merged.tif,0.213787,1254
chip_134_423_merged.tif,0.213748,1255
chip_127_503_merged.tif,0.213728,1256
chip_130_507_merged.tif,0.213728,1257
chip_165_467_merged.tif,0.213728,1258
chip_099_331_merged.tif,0.213688,1259
chip_116_346_merged.tif,0.213628,1260
chip_164_517_merged.tif,0.213628,1261
chip_222_480_merged.tif,0.213628,1262
chip_153_487_merged.tif,0.213588,1263
chip_326_522_merged.tif,0.213588,1264
chip_230_490_merged.tif,0.213568,1265
chip_154_468_merged.tif,0.213528,1266
chip_162_478_merged.tif,0.213469,1267
chip_148_496_merged.tif,0.213449,1268
chip_194_310_merged.tif,0.213449,1269
chip_199_317_merged.tif,0.213449,1270
chip_374_346_merged.tif,0.213449,1271
chip_100_341_merged.tif,0.213409,1272
chip_156_466_merged.tif,0.213409,1273
chip_216_442_merged.tif,0.213409,1274
chip_147_479_merged.tif,0.213309,1275
chip_086_336_merged.tif,0.213269,1276
chip_158_523_merged.tif,0.213269,1277
chip_317_529_merged.tif,0.213249,1278
chip_219_436_merged.tif,0.213229,1279
chip_341_499_merged.tif,0.213229,1280
chip_092_214_merged.tif,0.213170,1281
chip_288_129_merged.tif,0.213170,1282
chip_117_486_merged.tif,0.213150,1283
chip_148_492_merged.tif,0.213130,1284
chip_194_493_merged.tif,0.213130,1285
chip_388_323_merged.tif,0.213130,1286
chip_145_498_merged.tif,0.213110,1287
chip_219_446_merged.tif,0.213050,1288
chip_308_540_merged.tif,0.213030,1289
chip_122_560_merged.tif,0.213010,1290
chip_173_413_merged.tif,0.212990,1291
chip_239_444_merged.tif,0.212990,1292
chip_225_357_merged.tif,0.212970,1293
chip_077_616_merged.tif,0.212930,1294
chip_127_499_merged.tif,0.212930,1295
chip_323_417_merged.tif,0.212930,1296
chip_178_023_merged.tif,0.212911,1297
chip_140_436_merged.tif,0.212871,1298
chip_273_474_merged.tif,0.212871,1299
chip_099_319_merged.tif,0.212851,1300
chip_145_406_merged.tif,0.212851,1301
chip_251_261_merged.tif,0.212851,1302
chip_202_463_merged.tif,0.212831,1303
chip_126_442_merged.tif,0.212811,1304
chip_146_501_merged.tif,0.212771,1305
chip_235_335_merged.tif,0.212751,1306
chip_144_498_merged.tif,0.212731,1307
chip_189_515_merged.tif,0.212711,1308
chip_128_506_merged.tif,0.212691,1309
chip_268_370_merged.tif,0.212691,1310
chip_097_323_merged.tif,0.212671,1311
chip_144_497_merged.tif,0.212671,1312
chip_172_413_merged.tif,0.212632,1313
chip_182_424_merged.tif,0.212632,1314
chip_251_320_merged.tif,0.212592,1315
chip_097_316_merged.tif,0.212552,1316
chip_140_484_merged.tif,0.212552,1317
chip_297_429_merged.tif,0.212532,1318
chip_258_445_merged.tif,0.212512,1319
chip_136_485_merged.tif,0.212492,1320
chip_368_359_merged.tif,0.212472,1321
chip_251_485_merged.tif,0.212452,1322
chip_062_120_merged.tif,0.212412,1323
chip_241_441_merged.tif,0.212412,1324
chip_127_497_merged.tif,0.212372,1325
chip_139_473_merged.tif,0.212333,1326
chip_230_591_merged.tif,0.212333,1327
chip_194_399_merged.tif,0.212313,1328
chip_236_434_merged.tif,0.212313,1329
chip_145_488_merged.tif,0.212293,1330
chip_130_510_merged.tif,0.212153,1331
chip_139_480_merged.tif,0.212133,1332
chip_236_443_merged.tif,0.212113,1333
chip_086_361_merged.tif,0.212093,1334
chip_110_335_merged.tif,0.212093,1335
chip_144_494_merged.tif,0.212093,1336
chip_177_608_merged.tif,0.212093,1337
chip_267_383_merged.tif,0.212093,1338
chip_177_243_merged.tif,0.211994,1339
chip_108_204_merged.tif,0.211954,1340
chip_150_493_merged.tif,0.211934,1341
chip_324_312_merged.tif,0.211934,1342
chip_330_517_merged.tif,0.211934,1343
chip_131_442_merged.tif,0.211914,1344
chip_037_107_merged.tif,0.211874,1345
chip_105_317_merged.tif,0.211874,1346
chip_146_495_merged.tif,0.211834,1347
chip_250_584_merged.tif,0.211794,1348
chip_126_496_merged.tif,0.211755,1349
chip_140_483_merged.tif,0.211735,1350
chip_371_349_merged.tif,0.211735,1351
chip_194_364_merged.tif,0.211715,1352
chip_118_467_merged.tif,0.211695,1353
chip_127_479_merged.tif,0.211695,1354
chip_127_504_merged.tif,0.211695,1355
chip_234_337_merged.tif,0.211695,1356
chip_093_331_merged.tif,0.211675,1357
chip_227_431_merged.tif,0.211635,1358
chip_094_357_merged.tif,0.211535,1359
chip_132_507_merged.tif,0.211476,1360
chip_144_440_merged.tif,0.211396,1361
chip_163_524_merged.tif,0.211316,1362
chip_169_346_merged.tif,0.211316,1363
chip_118_442_merged.tif,0.211296,1364
chip_220_462_merged.tif,0.211296,1365
chip_106_334_merged.tif,0.211276,1366
chip_254_446_merged.tif,0.211256,1367
chip_111_439_merged.tif,0.211236,1368
chip_190_353_merged.tif,0.211236,1369
chip_053_116_merged.tif,0.211217,1370
chip_063_256_merged.tif,0.211177,1371
chip_219_447_merged.tif,0.211177,1372
chip_248_590_merged.tif,0.211177,1373
chip_212_447_merged.tif,0.211117,1374
chip_221_443_merged.tif,0.211117,1375
chip_234_445_merged.tif,0.211117,1376
chip_267_371_merged.tif,0.211057,1377
chip_229_330_merged.tif,0.211037,1378
